YBL049W,573.290.479.777.183,YDR255C
YBL049W,573.290.479.777.183,YMR135C
YBL049W,845.928.714.415.022,YCL039W
YBL049W,59.764.790.426.787,YGR172C
YBL049W,573.290.479.777.183,YIL097W
YBL049W,573.290.479.777.183,YIL017C
YBL049W,573.290.479.777.183,YER066C-A
YBL049W,573.290.479.777.183,YIL142W
YBL049W,59.764.790.426.787,YIL034C
YBL049W,126.299.948.542.569,YJR091C
YBL049W,573.290.479.777.183,YGL227W
YEL054C,812.962.790.923.786,YOL039W
YEL054C,544.498.967.386.216,YGL246C
YEL054C,573.290.479.777.183,YNL227C
YEL054C,573.290.479.777.183,YGL099W
YEL054C,573.290.479.777.183,YGR245C
YEL054C,573.290.479.777.183,YHR052W
YEL054C,544.498.967.386.216,YHR170W
YEL054C,573.290.479.777.183,YOR179C
YEL054C,573.290.479.777.183,YOR198C
YEL054C,544.498.967.386.216,YLR075W
YEL054C,126.299.948.542.569,YLR347C
YEL054C,573.290.479.777.183,YMR257C
YDR311W,126.299.948.542.569,YGR033C
YDR311W,59.764.790.426.787,YGR120C
YDR311W,845.928.714.415.022,YDR460W
YDR311W,126.299.948.542.569,YGL198W
YDR311W,59.764.790.426.787,YLR288C
YDR311W,126.299.948.542.569,YOR197W
YDR311W,126.299.948.542.569,YIL071C
YDR311W,544.498.967.386.216,YOR046C
YDR311W,70.710.890.494.818,YKL028W
YDR311W,544.498.967.386.216,YMR201C
YDR311W,999.773.198.865.902,YLR005W
YDR311W,126.299.948.542.569,YKL104C
YDR311W,126.299.948.542.569,YMR294W
YDR311W,126.299.948.542.569,YPL024W
YDR311W,126.299.948.542.569,YOR089C
YDR311W,126.299.948.542.569,YPL170W
YDR311W,126.299.948.542.569,YKR050W
YDR311W,999.773.198.865.902,YPR056W
YDR311W,544.498.967.386.216,YEL037C
YDR311W,544.498.967.386.216,YPR025C
YDR311W,126.299.948.542.569,YPR183W
YDR311W,999.638.152.675.422,YER171W
YDR311W,573.290.479.777.183,YLR432W
YDR311W,126.299.948.542.569,YHR113W
YDR311W,812.962.790.923.786,YGR258C
YDR311W,845.928.714.415.022,YDR337W
YDR311W,812.962.790.923.786,YPL122C
YDR311W,59.764.790.426.787,YKL103C
YDR311W,126.299.948.542.569,YER086W
YDR311W,59.764.790.426.787,YOL082W
YDR311W,126.299.948.542.569,YIL144W
YDR311W,845.928.714.415.022,YNL135C
YDR311W,126.299.948.542.569,YLR423C
YDL018C,573.290.479.777.183,YHR110W
YDL018C,573.290.479.777.183,YGL200C
YDL018C,845.928.714.415.022,YML012W
YDL018C,573.290.479.777.183,YDL229W
YDR165W,573.290.479.777.183,YJL130C
YBR252W,573.290.479.777.183,YML064C
YBR252W,126.299.948.542.569,YLL037W
YBR252W,126.299.948.542.569,YNL189W
YBR252W,126.299.948.542.569,YPL070W
YOR217W,573.290.479.777.183,YPR080W
YDR121W,573.290.479.777.183,YPR080W
YDR121W,999.073.786.814.924,YPR175W
YDR121W,99.999.988.967.635,YNL262W
YDR121W,986.411.357.207.927,YGL133W
YDR121W,573.290.479.777.183,YER165W
YDR121W,573.290.479.777.183,YLR432W
YDR121W,996.225.662.060.112,YJL065C
YDR121W,998.959.131.612.364,YOR304W
YDR121W,126.299.948.542.569,YLR447C
YDR121W,544.498.967.386.216,YGR270W
YDR121W,573.290.479.777.183,YLL024C
YDR121W,544.498.967.386.216,YOR217W
YOR140W,940.491.724.758.367,YPL203W
YNL025C,126.299.948.542.569,YNL094W
YNL025C,845.928.714.415.022,YNL236W
YNL025C,812.962.790.923.786,YPL248C
YNL025C,544.498.967.386.216,YPL031C
YNL025C,999.972.622.062.264,YPL042C
YNL025C,544.498.967.386.216,YOR140W
YPR072W,573.290.479.777.183,YPR080W
YML012W,573.290.479.777.183,YPR080W
YML012W,544.498.967.386.216,YPL218W
YML012W,544.498.967.386.216,YPR181C
YML012W,573.290.479.777.183,YOR259C
YML012W,544.498.967.386.216,YMR307W
YML012W,573.290.479.777.183,YML124C
YML012W,573.290.479.777.183,YML085C
YML012W,363.330.446.239.122,YMR054W
YML012W,573.290.479.777.183,YOR261C
YAL007C,573.290.479.777.183,YOR204W
YAL007C,363.330.446.239.122,YNL130C
YAL007C,363.330.446.239.122,YEL002C
YAL007C,573.290.479.777.183,YBR127C
YAL007C,363.330.446.239.122,YJL117W
YAL007C,573.290.479.777.183,YDR012W
YAL007C,999.956.057.417.344,YAR002C-A
YAL007C,363.330.446.239.122,YCL025C
YAL007C,573.290.479.777.183,YBL030C
YAL007C,573.290.479.777.183,YML024W
YAL007C,573.290.479.777.183,YER165W
YAL007C,363.330.446.239.122,YPR201W
YAL007C,363.330.446.239.122,YHR140W
YAL007C,845.928.714.415.022,YPL211W
YAL007C,363.330.446.239.122,YBR183W
YAL007C,573.290.479.777.183,YDL229W
YAL007C,363.330.446.239.122,YEL063C
YAL007C,363.330.446.239.122,YBR036C
YAL007C,363.330.446.239.122,YPL264C
YAL007C,845.928.714.415.022,YMR290C
YAL007C,573.290.479.777.183,YPL131W
YAL007C,573.290.479.777.183,YBL003C
YAL007C,573.290.479.777.183,YGR085C
YAL007C,845.928.714.415.022,YLR342W
YAL007C,573.290.479.777.183,YDR385W
YAL007C,363.330.446.239.122,YHR026W
YAL007C,845.928.714.415.022,YDR087C
YAL007C,845.928.714.415.022,YER110C
YAL007C,363.330.446.239.122,YDL054C
YAL007C,363.330.446.239.122,YHR110W
YAL007C,845.928.714.415.022,YDR127W
YAL007C,363.330.446.239.122,YGR060W
YAL007C,845.928.714.415.022,YDR101C
YAL007C,993.756.707.106.796,YGL200C
YAL007C,363.330.446.239.122,YPL076W
YAL007C,989.212.072.458.336,YML012W
YMR300C,573.290.479.777.183,YNL209W
YGL043W,573.290.479.777.183,YLR189C
YGL043W,812.962.790.923.786,YLR055C
YGL043W,573.290.479.777.183,YMR044W
YGL043W,845.928.714.415.022,YLR449W
YGL043W,544.498.967.386.216,YGR097W
YGL043W,573.290.479.777.183,YIL126W
YGL043W,544.498.967.386.216,YML010W
YGL043W,573.290.479.777.183,YPL055C
YGL043W,573.290.479.777.183,YGR237C
YGL043W,573.290.479.777.183,YIL021W
YGL043W,845.928.714.415.022,YGL070C
YGL043W,573.290.479.777.183,YLR424W
YGL043W,544.498.967.386.216,YPL042C
YGL043W,573.290.479.777.183,YGL207W
YGL043W,544.498.967.386.216,YGR005C
YGL043W,544.498.967.386.216,YJR132W
YGL043W,573.290.479.777.183,YLR340W
YGL043W,573.290.479.777.183,YPL129W
YGL043W,573.290.479.777.183,YOR210W
YGL043W,544.498.967.386.216,YGR252W
YGL043W,573.290.479.777.183,YML069W
YGL019W,544.498.967.386.216,YGR246C
YGL019W,573.290.479.777.183,YNL061W
YGL019W,544.498.967.386.216,YLR399C
YGL019W,573.290.479.777.183,YIL131C
YGL019W,9.992.666.262.311,YGR090W
YGL019W,573.290.479.777.183,YNL088W
YGL019W,845.928.714.415.022,YGR063C
YGL019W,544.498.967.386.216,YLR079W
YGL019W,544.498.967.386.216,YKL160W
YGL019W,998.333.705.943.819,YOR039W
YGL019W,573.290.479.777.183,YNL031C
YGL019W,573.290.479.777.183,YLR223C
YGL019W,573.290.479.777.183,YOR361C
YGL019W,544.498.967.386.216,YML074C
YGL019W,573.290.479.777.183,YMR309C
YGL019W,999.944.492.718.106,YIL035C
YGL019W,544.498.967.386.216,YML010W
YGL019W,126.299.948.542.569,YNL087W
YGL019W,99.917.582.277.584,YGL207W
YGL019W,845.928.714.415.022,YOL004W
YGL019W,95.733.401.595.157,YMR172W
YGL019W,363.330.446.239.122,YIL118W
YGL019W,845.928.714.415.022,YPL195W
YGL019W,573.290.479.777.183,YHR131C
YGL019W,573.290.479.777.183,YLR449W
YGL019W,126.299.948.542.569,YNL234W
YGL019W,126.299.948.542.569,YGR068C
YGL019W,8.300.806.194.041,YML069W
YGL019W,95.733.401.595.157,YLR418C
YGL019W,845.928.714.415.022,YOL145C
YGL019W,573.290.479.777.183,YLL024C
YGL019W,544.498.967.386.216,YKL112W
YGL019W,845.928.714.415.022,YGL115W
YGL019W,573.290.479.777.183,YJL069C
YGL019W,573.290.479.777.183,YKL064W
YGL019W,573.290.479.777.183,YIL084C
YGL019W,845.928.714.415.022,YGR116W
YGL019W,126.299.948.542.569,YGL127C
YGL019W,544.498.967.386.216,YPL240C
YGL019W,998.127.608.407.987,YOR061W
YBR070C,573.290.479.777.183,YER110C
YBR070C,573.290.479.777.183,YDL229W
YBR070C,126.299.948.542.569,YJL019W
YBR070C,573.290.479.777.183,YLL024C
YHR110W,573.290.479.777.183,YML012W
YHR110W,363.330.446.239.122,YJL196C
YHR110W,363.330.446.239.122,YML048W
YHR110W,363.330.446.239.122,YLR372W
YHR110W,363.330.446.239.122,YKL065C
YHR110W,363.330.446.239.122,YOR016C
YHR110W,363.330.446.239.122,YNL130C
YCR098C,363.330.446.239.122,YNL008C
YCR098C,126.299.948.542.569,YLR447C
YCR098C,363.330.446.239.122,YPL265W
YCR098C,126.299.948.542.569,YJL184W
YCR098C,363.330.446.239.122,YPL274W
YCR098C,363.330.446.239.122,YHR110W
YOR061W,544.498.967.386.216,YOR254C
YOR061W,573.290.479.777.183,YPL204W
YOR061W,573.290.479.777.183,YPR140W
YOR061W,573.290.479.777.183,YPL181W
YBR212W,573.290.479.777.183,YMR049C
YBR212W,126.299.948.542.569,YDL167C
YMR109W,363.330.446.239.122,YNL271C
YMR109W,982.896.104.369.073,YOR035C
YMR109W,573.290.479.777.183,YPL131W
YMR109W,964.831.106.455.135,YOR181W
YMR109W,363.330.446.239.122,YOR247W
YLR337C,964.831.106.455.135,YMR032W
YLR337C,845.928.714.415.022,YML001W
YLR337C,99.995.960.654.936,YOR181W
YLR337C,99.007.477.312.637,YMR109W
YPL259C,99.733.853.017.193,YPR029C
YPL259C,573.290.479.777.183,YPR016C
YPL259C,573.290.479.777.183,YPR159W
YLR342W,573.290.479.777.183,YPL012W
YLR342W,573.290.479.777.183,YML067C
YLR342W,573.290.479.777.183,YOR307C
YLR342W,573.290.479.777.183,YOR271C
YLR342W,573.290.479.777.183,YMR302C
YLR342W,940.491.724.758.367,YPR165W
YLR342W,573.290.479.777.183,YPR149W
YLR342W,573.290.479.777.183,YOL060C
YLR342W,573.290.479.777.183,YPL085W
YLR342W,845.928.714.415.022,YPL094C
YLR342W,573.290.479.777.183,YLR372W
YLR342W,573.290.479.777.183,YML012W
YLR342W,845.928.714.415.022,YML130C
YGL167C,573.290.479.777.183,YPL235W
YGL167C,573.290.479.777.183,YGR231C
YGL167C,573.290.479.777.183,YLL024C
YGL167C,573.290.479.777.183,YJL183W
YGL167C,573.290.479.777.183,YPR080W
YGL167C,573.290.479.777.183,YNL169C
YGL167C,573.290.479.777.183,YGR132C
YGL167C,573.290.479.777.183,YML085C
YGL167C,573.290.479.777.183,YLR342W
YBL017C,573.290.479.777.183,YDR127W
YBL017C,544.498.967.386.216,YPL154C
YBL017C,845.928.714.415.022,YPL049C
YBL017C,845.928.714.415.022,YDR432W
YBL017C,544.498.967.386.216,YMR197C
YBL017C,573.290.479.777.183,YBR079C
YBL017C,845.928.714.415.022,YGR214W
YBL017C,573.290.479.777.183,YNL030W
YBL017C,845.928.714.415.022,YOR181W
YBL017C,573.290.479.777.183,YER049W
YBL017C,573.290.479.777.183,YDL229W
YBL017C,573.290.479.777.183,YBR009C
YBL017C,573.290.479.777.183,YBR010W
YBL017C,573.290.479.777.183,YKL054C
YBL017C,544.498.967.386.216,YGR167W
YBL017C,573.290.479.777.183,YDR363W-A
YBL017C,573.290.479.777.183,YBR118W
YML126C,573.290.479.777.183,YMR059W
YML126C,573.290.479.777.183,YOL127W
YML126C,573.290.479.777.183,YOR312C
YML126C,573.290.479.777.183,YMR142C
YML126C,573.290.479.777.183,YNL209W
YML126C,573.290.479.777.183,YPL106C
YML126C,573.290.479.777.183,YPL198W
YML126C,845.928.714.415.022,YNL119W
YDL066W,573.290.479.777.183,YNR051C
YDL066W,573.290.479.777.183,YDL229W
YDL066W,544.498.967.386.216,YER036C
YDL066W,573.290.479.777.183,YNL250W
YDL066W,845.928.714.415.022,YJL034W
YDL066W,573.290.479.777.183,YER102W
YDL066W,573.290.479.777.183,YER165W
YDL066W,573.290.479.777.183,YLR441C
YDL066W,573.290.479.777.183,YER151C
YDL066W,126.299.948.542.569,YMR047C
YDL066W,573.290.479.777.183,YGL173C
YDL066W,573.290.479.777.183,YGL135W
YDL066W,573.290.479.777.183,YOR204W
YBR175W,573.290.479.777.183,YLR340W
YBR175W,573.290.479.777.183,YLR418C
YBR175W,952.299.123.053.322,YKL018W
YBR175W,573.290.479.777.183,YPL029W
YBR175W,845.928.714.415.022,YHR064C
YBR175W,997.009.711.840.222,YPL138C
YBR175W,126.299.948.542.569,YPR086W
YBR175W,8.300.806.194.041,YBR258C
YBR175W,573.290.479.777.183,YMR190C
YBR175W,573.290.479.777.183,YDR138W
YBR175W,573.290.479.777.183,YLR403W
YBR175W,573.290.479.777.183,YLL024C
YBR175W,126.299.948.542.569,YIL160C
YBR175W,573.290.479.777.183,YHR027C
YBR175W,544.498.967.386.216,YGR103W
YBR175W,999.073.786.814.924,YHR119W
YBR175W,573.290.479.777.183,YOL045W
YBR175W,8.300.806.194.041,YDR469W
YBR175W,126.299.948.542.569,YGR249W
YBR175W,573.290.479.777.183,YDL229W
YBR175W,573.290.479.777.183,YDR382W
YBR175W,99.917.582.277.584,YLR015W
YBR175W,126.299.948.542.569,YHR177W
YBR175W,126.299.948.542.569,YOR047C
YBR175W,845.928.714.415.022,YJR009C
YGR162W,573.290.479.777.183,YJL090C
YGR162W,999.999.930.859.928,YJL138C
YGR162W,845.928.714.415.022,YNL005C
YGR162W,544.498.967.386.216,YOR276W
YGR162W,573.290.479.777.183,YJL098W
YGR162W,573.290.479.777.183,YLR048W
YGR162W,573.290.479.777.183,YLR432W
YGR162W,573.290.479.777.183,YLR427W
YGR162W,544.498.967.386.216,YLR249W
YGR162W,95.733.401.595.157,YIR001C
YGR162W,989.212.072.458.336,YLR175W
YGR162W,845.928.714.415.022,YNL016W
YGR162W,99.999.999.838.356,YOL139C
YGR162W,812.962.790.923.786,YNL244C
YGR162W,573.290.479.777.183,YLL045C
YGR162W,544.498.967.386.216,YPL178W
YGR162W,573.290.479.777.183,YMR230W
YGR162W,573.290.479.777.183,YLL024C
YGR162W,573.290.479.777.183,YGR214W
YGR162W,8.300.806.194.041,YKR059W
YGR162W,573.290.479.777.183,YJR007W
YGR162W,573.290.479.777.183,YIL035C
YGR162W,544.498.967.386.216,YNL124W
YGR162W,573.290.479.777.183,YJL190C
YGR162W,952.299.123.053.322,YOR204W
YGR162W,573.290.479.777.183,YPL106C
YGR162W,573.290.479.777.183,YNL209W
YGR162W,573.290.479.777.183,YNL255C
YGR162W,573.290.479.777.183,YLR441C
YGR162W,573.290.479.777.183,YNL175C
YGR162W,845.928.714.415.022,YGR285C
YGR162W,573.290.479.777.183,YLR340W
YGR162W,845.928.714.415.022,YIL061C
YGR162W,544.498.967.386.216,YOL006C
YGR162W,573.290.479.777.183,YJR076C
YGR162W,573.290.479.777.183,YJR145C
YGR162W,573.290.479.777.183,YNL030W
YGR162W,845.928.714.415.022,YNL262W
YGR162W,95.733.401.595.157,YHL034C
YGR162W,544.498.967.386.216,YJR138W
YGR162W,573.290.479.777.183,YLR406C
YGR162W,544.498.967.386.216,YPR041W
YGR162W,573.290.479.777.183,YOR312C
YGR162W,845.928.714.415.022,YOR243C
YGR162W,845.928.714.415.022,YMR116C
YGR162W,573.290.479.777.183,YHR064C
YGR162W,573.290.479.777.183,YPL131W
YOR116C,573.290.479.777.183,YPR080W
YOR116C,9.992.666.262.311,YOR207C
YOR116C,573.290.479.777.183,YPL254W
YOR116C,997.009.711.840.222,YPR190C
YOR116C,845.928.714.415.022,YOR210W
YOR116C,573.290.479.777.183,YPR052C
YOR116C,845.928.714.415.022,YPR187W
YOR116C,999.820.445.481.172,YPR110C
YOR116C,952.299.123.053.322,YOR224C
YIR010W,544.498.967.386.216,YKL049C
YIR010W,812.962.790.923.786,YPL018W
YIR010W,544.498.967.386.216,YJR135C
YIR010W,812.962.790.923.786,YKL089W
YIR010W,999.980.715.866.102,YJR112W
YIR010W,544.498.967.386.216,YLR381W
YIR010W,999.929.884.663.594,YPL233W
YIR010W,126.299.948.542.569,YLR202C
YIR010W,573.290.479.777.183,YLL024C
YIR010W,544.498.967.386.216,YMR117C
YIR010W,544.498.967.386.216,YOL069W
YAL034W-A,995.237.017.513.303,YPL233W
YAL034W-A,544.498.967.386.216,YBR073W
YAL034W-A,544.498.967.386.216,YML032C
YAL034W-A,544.498.967.386.216,YPL018W
YAL034W-A,544.498.967.386.216,YKL089W
YAL034W-A,544.498.967.386.216,YDR254W
YAL034W-A,544.498.967.386.216,YBR211C
YAL034W-A,812.962.790.923.786,YER018C
YAL034W-A,126.299.948.542.569,YGL172W
YAL034W-A,812.962.790.923.786,YKL049C
YAL034W-A,126.299.948.542.569,YJR091C
YAL034W-A,812.962.790.923.786,YMR117C
YAL034W-A,940.491.724.758.367,YIL144W
YAL034W-A,126.299.948.542.569,YGR120C
YAL034W-A,812.962.790.923.786,YPR046W
YAL034W-A,812.962.790.923.786,YDR318W
YAL034W-A,544.498.967.386.216,YOL069W
YAL034W-A,126.299.948.542.569,YKL103C
YAL034W-A,544.498.967.386.216,YBR107C
YAL034W-A,999.911.432.494.429,YJR112W
YAL034W-A,940.491.724.758.367,YGL093W
YAL034W-A,999.980.715.866.102,YIR010W
YKL011C,573.290.479.777.183,YNL014W
YKL011C,573.290.479.777.183,YLL011W
YKL011C,126.299.948.542.569,YKR026C
YKL011C,126.299.948.542.569,YPR122W
YKL011C,573.290.479.777.183,YOR232W
YKL011C,573.290.479.777.183,YMR201C
YKL011C,573.290.479.777.183,YKL073W
YKL011C,573.290.479.777.183,YKL056C
YKL011C,573.290.479.777.183,YLR109W
YKL011C,573.290.479.777.183,YMR300C
YDR138W,573.290.479.777.183,YLL024C
YDR138W,999.999.978.628.766,YNL139C
YDR138W,573.290.479.777.183,YMR205C
YDR138W,544.498.967.386.216,YOR151C
YDR138W,573.290.479.777.183,YNR031C
YDR138W,996.640.405.624.556,YNL004W
YDR138W,544.498.967.386.216,YDR280W
YDR138W,544.498.967.386.216,YGR005C
YDR138W,573.290.479.777.183,YJL033W
YDR138W,999.982.842.012.032,YHR167W
YDR138W,573.290.479.777.183,YER165W
YDR138W,544.498.967.386.216,YKL139W
YDR138W,998.959.131.612.364,YDR381W
YDR138W,573.290.479.777.183,YEL060C
YDR138W,573.290.479.777.183,YDR214W
YDR138W,573.290.479.777.183,YNL189W
YDR138W,573.290.479.777.183,YJL050W
YDR138W,999.998.702.213.279,YML062C
YDR138W,544.498.967.386.216,YLR418C
YDR138W,573.290.479.777.183,YLR432W
YDR138W,812.962.790.923.786,YER125W
YDR138W,544.498.967.386.216,YKL214C
YDR138W,573.290.479.777.183,YGL151W
YDR138W,544.498.967.386.216,YOR001W
YDR138W,946.703.154.398.779,YNL253W
YDR138W,573.290.479.777.183,YGL241W
YDL084W,998.685.543.354.848,YDR381W
YDL084W,544.498.967.386.216,YMR314W
YDL084W,544.498.967.386.216,YDR159W
YDL084W,982.896.104.369.073,YNL139C
YDL084W,812.962.790.923.786,YNL004W
YDL084W,812.962.790.923.786,YDR510W
YDL084W,126.299.948.542.569,YER063W
YDL084W,940.491.724.758.367,YKL214C
YDL084W,996.640.405.624.556,YML062C
YDL084W,544.498.967.386.216,YKL139W
YDL084W,544.498.967.386.216,YOL072W
YDL084W,544.498.967.386.216,YDR432W
YDL084W,946.703.154.398.779,YHR167W
YDL084W,812.962.790.923.786,YNL253W
YDL084W,573.290.479.777.183,YLR209C
YDL084W,544.498.967.386.216,YMR228W
YDL084W,999.998.541.394.123,YDR138W
YNL153C,573.290.479.777.183,YPR140W
YJL179W,126.299.948.542.569,YLR447C
YJL179W,126.299.948.542.569,YOR380W
YJL179W,573.290.479.777.183,YLR200W
YJL179W,573.290.479.777.183,YNL153C
YGL237C,126.299.948.542.569,YOR047C
YGL237C,573.290.479.777.183,YPR016C
YGL237C,573.290.479.777.183,YGR155W
YGL237C,573.290.479.777.183,YKL214C
YGL237C,573.290.479.777.183,YOR272W
YGL237C,573.290.479.777.183,YJL081C
YGL237C,573.290.479.777.183,YPR069C
YGL237C,573.290.479.777.183,YHR052W
YGL237C,573.290.479.777.183,YPL166W
YGL237C,573.290.479.777.183,YIL053W
YGL237C,573.290.479.777.183,YNL063W
YGL237C,371.369.333.889.241,YLR423C
YGL237C,573.290.479.777.183,YKR048C
YGL237C,126.299.948.542.569,YGR146C
YGL237C,573.290.479.777.183,YKR028W
YGL237C,573.290.479.777.183,YNR031C
YGL237C,573.290.479.777.183,YJR132W
YGL237C,99.882.807.905.026,YOR358W
YGL237C,573.290.479.777.183,YJL138C
YGL237C,573.290.479.777.183,YMR308C
YGL237C,573.290.479.777.183,YOL139C
YGL237C,573.290.479.777.183,YGR267C
YGL237C,573.290.479.777.183,YIL070C
YGL237C,573.290.479.777.183,YPR085C
YGL237C,126.299.948.542.569,YMR153W
YLR106C,573.290.479.777.183,YLR153C
YLR106C,573.290.479.777.183,YMR108W
YLR106C,573.290.479.777.183,YPL210C
YLR106C,573.290.479.777.183,YLR180W
YLR106C,573.290.479.777.183,YML124C
YLR106C,573.290.479.777.183,YNR053C
YLR106C,573.290.479.777.183,YMR131C
YLR106C,573.290.479.777.183,YPL093W
YLR106C,845.928.714.415.022,YPL043W
YLR106C,544.498.967.386.216,YNL182C
YLR106C,573.290.479.777.183,YML029W
YLR106C,845.928.714.415.022,YNL110C
YLR106C,573.290.479.777.183,YOL133W
YGR234W,845.928.714.415.022,YLL013C
YGR234W,573.290.479.777.183,YPL031C
YGR234W,573.290.479.777.183,YPR010C
YGR234W,845.928.714.415.022,YLL024C
YGR234W,573.290.479.777.183,YML064C
YGR234W,845.928.714.415.022,YJL074C
YGR234W,573.290.479.777.183,YNL049C
YGR234W,573.290.479.777.183,YOR369C
YGR234W,573.290.479.777.183,YKL104C
YGR234W,573.290.479.777.183,YNL106C
YGR234W,573.290.479.777.183,YKL152C
YGR234W,845.928.714.415.022,YML085C
YGR234W,573.290.479.777.183,YNL055C
YGR234W,573.290.479.777.183,YLR304C
YGR234W,573.290.479.777.183,YHL030W
YGR234W,95.733.401.595.157,YKL157W
YGR234W,845.928.714.415.022,YJL130C
YGR234W,845.928.714.415.022,YPL106C
YGR234W,573.290.479.777.183,YLR106C
YGL053W,126.299.948.542.569,YLR065C
YGL053W,573.290.479.777.183,YMR186W
YGL053W,363.330.446.239.122,YJL196C
YGL053W,573.290.479.777.183,YGR192C
YGL053W,544.498.967.386.216,YIL109C
YGL053W,573.290.479.777.183,YPL198W
YGL053W,126.299.948.542.569,YJL134W
YGL053W,126.299.948.542.569,YOR307C
YGL053W,573.290.479.777.183,YOL086C
YGL053W,573.290.479.777.183,YJL026W
YGL053W,126.299.948.542.569,YOL107W
YGL053W,126.299.948.542.569,YOR059C
YGL053W,126.299.948.542.569,YOR245C
YGL053W,573.290.479.777.183,YLL024C
YGL053W,363.330.446.239.122,YHR140W
YAR031W,363.330.446.239.122,YLL028W
YAR031W,126.299.948.542.569,YCR030C
YAR031W,126.299.948.542.569,YJR091C
YAR031W,363.330.446.239.122,YBR069C
YAR031W,363.330.446.239.122,YHR110W
YAR031W,363.330.446.239.122,YDL054C
YAR031W,126.299.948.542.569,YBR217W
YAR031W,363.330.446.239.122,YCL025C
YAR031W,363.330.446.239.122,YJR015W
YAR031W,544.498.967.386.216,YGL053W
YBR236C,986.411.357.207.927,YML010W
YBR236C,573.290.479.777.183,YPL198W
YBR236C,573.290.479.777.183,YLR075W
YBR236C,573.290.479.777.183,YER165W
YBR236C,544.498.967.386.216,YGR116W
YBR236C,573.290.479.777.183,YDL229W
YBR236C,544.498.967.386.216,YGR063C
YBR236C,845.928.714.415.022,YOR151C
YBR236C,573.290.479.777.183,YLL024C
YBR236C,812.962.790.923.786,YDL140C
YER169W,573.290.479.777.183,YGL105W
YER169W,126.299.948.542.569,YPL071C
YHR146W,573.290.479.777.183,YPL154C
YHR146W,544.498.967.386.216,YML010W
YHR146W,573.290.479.777.183,YPR080W
YHR146W,573.290.479.777.183,YMR196W
YML052W,544.498.967.386.216,YOR153W
YML052W,573.290.479.777.183,YPL058C
YOR327C,363.330.446.239.122,YPL270W
YMR017W,544.498.967.386.216,YPL232W
YMR017W,544.498.967.386.216,YOR036W
YMR017W,544.498.967.386.216,YOR327C
YPR025C,952.299.123.053.322,YPR056W
YLR005W,845.928.714.415.022,YLR347C
YLR005W,996.640.405.624.556,YPR056W
YLR005W,845.928.714.415.022,YNL135C
YLR005W,573.290.479.777.183,YLR432W
YLR005W,845.928.714.415.022,YPR025C
YOL091W,940.491.724.758.367,YOR177C
YOL091W,812.962.790.923.786,YOR373W
YLR227C,544.498.967.386.216,YNL225C
YLR227C,544.498.967.386.216,YOR373W
YLR227C,126.299.948.542.569,YOR089C
YLR227C,544.498.967.386.216,YOL091W
YPL266W,8.300.806.194.041,YPR137W
YGR094W,573.290.479.777.183,YKL088W
YGR094W,573.290.479.777.183,YHL014C
YGR094W,573.290.479.777.183,YLR060W
YGR094W,845.928.714.415.022,YMR234W
YGR094W,573.290.479.777.183,YGR214W
YGR094W,573.290.479.777.183,YGR161C
YGR094W,573.290.479.777.183,YLL024C
YGR094W,573.290.479.777.183,YMR237W
YGL040C,126.299.948.542.569,YML064C
YGL040C,573.290.479.777.183,YLL024C
YGL040C,126.299.948.542.569,YNL189W
YGL040C,126.299.948.542.569,YLR347C
YDR412W,544.498.967.386.216,YMR047C
YDR412W,126.299.948.542.569,YPR119W
YDR412W,845.928.714.415.022,YMR049C
YDR412W,371.369.333.889.241,YER133W
YOL121C,573.290.479.777.183,YPR080W
YOL121C,573.290.479.777.183,YOR361C
YOL121C,573.290.479.777.183,YPR189W
YOL121C,573.290.479.777.183,YOR063W
YOL121C,573.290.479.777.183,YPL131W
YHR064C,573.290.479.777.183,YOR312C
YHR064C,573.290.479.777.183,YHR203C
YHR064C,573.290.479.777.183,YJL080C
YHR064C,573.290.479.777.183,YOR048C
YHR064C,573.290.479.777.183,YJL130C
YHR064C,573.290.479.777.183,YIL094C
YHR064C,573.290.479.777.183,YML124C
YHR064C,573.290.479.777.183,YOR096W
YHR064C,845.928.714.415.022,YNL209W
YHR064C,573.290.479.777.183,YJL190C
YHR064C,573.290.479.777.183,YPR102C
YHR064C,573.290.479.777.183,YOR293W
YHR064C,573.290.479.777.183,YPR080W
YHR064C,573.290.479.777.183,YIR005W
YHR064C,573.290.479.777.183,YOR080W
YHR064C,573.290.479.777.183,YLR075W
YHR064C,573.290.479.777.183,YNL244C
YHR064C,573.290.479.777.183,YLR340W
YHR064C,573.290.479.777.183,YOR063W
YHR064C,573.290.479.777.183,YJL191W
YHR064C,573.290.479.777.183,YJR123W
YHR064C,573.290.479.777.183,YNL178W
YHR064C,573.290.479.777.183,YNL135C
YHR064C,573.290.479.777.183,YPR189W
YHR064C,573.290.479.777.183,YLR448W
YHR064C,573.290.479.777.183,YPL220W
YHR064C,544.498.967.386.216,YPL240C
YHR064C,573.290.479.777.183,YPL198W
YHR064C,573.290.479.777.183,YMR116C
YHR064C,573.290.479.777.183,YLR310C
YHR064C,573.290.479.777.183,YPL131W
YHR064C,573.290.479.777.183,YMR186W
YHR064C,573.290.479.777.183,YOL121C
YGR161C,989.212.072.458.336,YJL098W
YGR161C,573.290.479.777.183,YKR027W
YGR161C,573.290.479.777.183,YJL130C
YOL044W,126.299.948.542.569,YOR076C
YDR265W,812.962.790.923.786,YJL210W
YDR265W,812.962.790.923.786,YLR191W
